DATETIME,year_frac,P,LAT,LON,TH,STRAT_O3,SF6,CFC12,N2O,CO,CH4,CO2,O3
2019-09-06 07:28:30,2019.6794520547944,169.27960205078125,46.98752975463867,7.308160305023193,366.0184631347656,True,9.619000434875488,482.093994140625,NaN,26.555999755859375,NaN,409.4220275878906,411.9200134277344
2019-09-06 07:29:30,2019.6794520547944,165.24070739746094,46.9171142578125,7.156500339508057,368.380615234375,True,9.694000244140625,481.5530090332031,316.0149841308594,26.9010009765625,1792.1519775390625,409.4750061035156,409.0400085449219
2019-09-06 07:30:30,2019.6794520547944,161.7799835205078,46.84700393676758,7.006337642669678,372.547119140625,True,9.875,483.28900146484375,317.35699462890625,24.055002212524414,1793.538818359375,409.6620178222656,429.7566833496094
2019-09-06 07:32:30,2019.6794520547944,161.81007385253906,46.70451354980469,6.705354690551758,373.1607360839844,True,9.741999626159668,483.5719909667969,317.0169982910156,25.03999900817871,1793.412109375,409.3929748535156,421.1266784667969
2019-09-06 07:33:30,2019.6794520547944,161.8724822998047,46.63298034667969,6.5546488761901855,370.7706298828125,True,9.821000099182129,485.697998046875,318.31201171875,26.6929988861084,1801.5322265625,409.70904541015625,382.163330078125
2019-09-06 07:34:30,2019.6794520547944,161.70062255859375,46.56208038330078,6.4063310623168945,371.1855773925781,True,9.800000190734863,487.2449951171875,NaN,NaN,NaN,NaN,383.3766784667969
2019-09-06 07:35:30,2019.6794520547944,161.75692749023438,46.490875244140625,6.258267402648926,370.0606384277344,True,9.795000076293945,486.2409973144531,NaN,NaN,NaN,NaN,368.1533203125
2019-09-06 07:36:30,2019.6794520547944,161.80101013183594,46.41923141479492,6.109631061553955,370.3502197265625,True,9.88700008392334,485.00201416015625,NaN,NaN,NaN,NaN,363.9399719238281
2019-09-06 07:37:30,2019.6794520547944,161.8503875732422,46.347408294677734,5.961582660675049,370.28961181640625,True,9.779999732971191,488.14801025390625,320.3270263671875,26.722000122070312,1809.797119140625,409.92596435546875,362.760009765625
2019-09-06 07:38:30,2019.6794520547944,161.8008270263672,46.27501678466797,5.813087463378906,370.4148864746094,True,9.864999771118164,485.23699951171875,319.0830078125,27.369003295898438,1804.8089599609375,409.8059997558594,394.2099914550781
2019-09-06 07:39:30,2019.6794520547944,161.81248474121094,46.203155517578125,5.662805557250977,370.5357360839844,True,9.684000015258789,481.33599853515625,318.510986328125,26.091999053955078,1800.990966796875,409.86602783203125,384.6600036621094
2019-09-06 07:40:30,2019.6794520547944,161.8826904296875,46.13144302368164,5.513280391693115,370.72430419921875,True,9.675999641418457,482.427001953125,319.177001953125,26.251001358032227,1804.115234375,410.031005859375,376.7566833496094
2019-09-06 07:41:30,2019.6794520547944,161.7799072265625,46.059757232666016,5.364243507385254,371.054931640625,True,9.833999633789062,484.7030029296875,319.13702392578125,26.63800048828125,1805.5439453125,410.1620178222656,379.8133239746094
2019-09-06 07:43:30,2019.6794520547944,161.81460571289062,45.91578674316406,5.067352294921875,370.4262390136719,True,9.777999877929688,483.07598876953125,318.96002197265625,26.435998916625977,1803.5570068359375,409.90899658203125,380.5966796875
2019-09-06 07:44:30,2019.6794520547944,161.77378845214844,45.84481430053711,4.91886568069458,371.5113220214844,True,9.770999908447266,486.9419860839844,319.0979919433594,26.9060001373291,1804.196044921875,409.89501953125,383.5799865722656
2019-09-06 07:45:30,2019.6794520547944,161.82162475585938,45.77238464355469,4.768182754516602,371.44708251953125,True,9.75100040435791,484.85400390625,319.4219970703125,26.766000747680664,1806.373046875,409.87701416015625,378.1999816894531
2019-09-06 07:46:40,2019.6794520547944,161.88795471191406,45.68716049194336,4.591925621032715,370.6527404785156,True,9.781000137329102,485.8739929199219,319.68499755859375,27.381000518798828,1808.6439208984375,409.927001953125,358.46002197265625
2019-09-06 07:47:40,2019.6794520547944,161.8350067138672,45.6153564453125,4.443828582763672,369.1707763671875,True,9.8149995803833,489.79998779296875,320.1609802246094,29.457998275756836,1812.8349609375,409.92303466796875,350.3800048828125
2019-09-06 07:48:40,2019.6794520547944,161.79226684570312,45.54517364501953,4.299839973449707,367.7705078125,True,9.753999710083008,490.0119934082031,320.23699951171875,29.511001586914062,1811.7191162109375,409.843994140625,353.1199951171875
2019-09-06 07:49:40,2019.6794520547944,161.7936248779297,45.47562026977539,4.158076763153076,367.9389343261719,True,9.812999725341797,486.95001220703125,320.0329895019531,29.238998413085938,1811.0250244140625,409.77099609375,355.010009765625
2019-09-06 07:50:40,2019.6794520547944,161.74964904785156,45.40555953979492,4.0155720710754395,367.7413635253906,True,9.621999740600586,485.25,320.1000061035156,28.044002532958984,1809.4859619140625,409.60400390625,357.7799987792969
2019-09-06 07:51:40,2019.6794520547944,161.81256103515625,45.33391189575195,3.8711347579956055,369.53009033203125,True,9.751999855041504,485.5010070800781,319.75201416015625,27.205001831054688,1809.131103515625,409.7999572753906,364.95501708984375
2019-09-06 07:52:40,2019.6794520547944,161.83082580566406,45.261993408203125,3.7269725799560547,366.03057861328125,True,9.647000312805176,485.2120056152344,319.19000244140625,28.205001831054688,1808.571044921875,409.8399353027344,357.4049987792969
2019-09-06 07:54:40,2019.6794520547944,161.76495361328125,45.12104034423828,3.446101665496826,368.2679443359375,True,9.6850004196167,483.5929870605469,319.49395751953125,27.34000015258789,1806.260986328125,409.93902587890625,369.60498046875
2019-09-06 07:55:40,2019.6794520547944,161.81011962890625,45.04933547973633,3.3041722774505615,368.1033935546875,True,9.675000190734863,484.0589904785156,319.2970275878906,26.885997772216797,1805.348876953125,409.7350158691406,379.625
2019-09-06 07:56:40,2019.6794520547944,161.8052978515625,44.97682571411133,3.1616218090057373,368.4044494628906,True,9.734000205993652,484.87799072265625,318.3739929199219,25.648000717163086,1800.491943359375,409.6089782714844,389.57501220703125
2019-09-06 07:57:40,2019.6794520547944,161.8098907470703,44.904579162597656,3.0198986530303955,365.5649108886719,True,9.637999534606934,486.364990234375,319.5149841308594,28.761001586914062,1806.3021240234375,409.5929870605469,358.92999267578125
2019-09-06 07:58:40,2019.6794520547944,161.83531188964844,44.832454681396484,2.879145860671997,366.3395690917969,True,9.732999801635742,485.572998046875,319.15802001953125,27.041000366210938,1804.9769287109375,409.7330017089844,366.635009765625
